,freesound_id,id,path,start_sample,end_sample,loudness,centroid,attack_time
0,17011,17011_f0,files/bass_sounds/17011_57789-hq.ogg,0,56320,8.63972966643897e-05,1222.70849609375,-0.42690199613571167
1,185837,185837_f0,files/bass_sounds/185837_967820-hq.ogg,0,56320,9.82077538289807e-05,635.1512451171875,-0.6071316003799438
2,72106,72106_f0,files/bass_sounds/72106_448953-hq.ogg,0,56320,0.0015391622077335011,4349.79931640625,-0.7413486242294312
3,72106,72106_f1,files/bass_sounds/72106_448953-hq.ogg,56320,112640,0.0004958893765102734,4865.91162109375,-0.9952985048294067
4,72106,72106_f2,files/bass_sounds/72106_448953-hq.ogg,112640,168960,8.687405762347309e-05,967.7418823242188,-1.3645436763763428
5,717119,717119_f0,files/bass_sounds/717119_15225418-hq.ogg,0,56320,0.0047643531452525745,684.404541015625,-0.8307241797447205
6,717119,717119_f1,files/bass_sounds/717119_15225418-hq.ogg,56320,112640,0.004809927398508245,680.5529174804688,-1.010768175125122
7,717119,717119_f2,files/bass_sounds/717119_15225418-hq.ogg,112640,168960,0.004720957712693648,675.4908447265625,-0.6250314712524414
8,696732,696732_f0,files/bass_sounds/696732_12458758-hq.ogg,0,56320,0.0006172348829832944,241.2030029296875,-0.02343898080289364
9,510074,510074_f0,files/bass_sounds/510074_8698658-hq.ogg,0,56320,0.003132555972446095,1735.1239013671875,-0.823449432849884
10,510075,510075_f0,files/bass_sounds/510075_8698658-hq.ogg,0,56320,0.0029070480303330856,2738.999755859375,-0.6242016553878784
11,510076,510076_f0,files/bass_sounds/510076_8698658-hq.ogg,0,56320,0.0037698401646180588,1526.6488037109375,-0.8299246430397034
12,510076,510076_f1,files/bass_sounds/510076_8698658-hq.ogg,56320,112640,0.0015474598516117442,407.644287109375,-0.9027355909347534
13,510078,510078_f0,files/bass_sounds/510078_8698658-hq.ogg,0,56320,0.003566695614294572,1767.9681396484375,-0.47815653681755066
14,510078,510078_f1,files/bass_sounds/510078_8698658-hq.ogg,56320,112640,0.0009902234781872141,120.11167907714844,-0.9734509587287903
15,510083,510083_f0,files/bass_sounds/510083_8698658-hq.ogg,0,56320,0.003328456390987743,475.13525390625,-1.2613415718078613
16,510083,510083_f1,files/bass_sounds/510083_8698658-hq.ogg,56320,112640,0.000932124595750462,143.87603759765625,-1.2243177890777588
17,383437,383437_f0,files/bass_sounds/383437_7137750-hq.ogg,0,56320,0.0009655375372279774,2908.47900390625,-0.0564359575510025
18,511884,511884_f0,files/bass_sounds/511884_8698658-hq.ogg,0,56320,0.004157301512631503,1123.3304443359375,-0.9203266501426697
19,511884,511884_f1,files/bass_sounds/511884_8698658-hq.ogg,56320,112640,0.001076400550928983,212.2765350341797,-0.9979368448257446
20,511880,511880_f0,files/bass_sounds/511880_8698658-hq.ogg,0,56320,0.003613046624443748,631.0017700195312,-1.2049480676651
21,511882,511882_f0,files/bass_sounds/511882_8698658-hq.ogg,0,56320,0.002938621694391424,821.2123413085938,-1.1059905290603638
